KO_ID,AdSa1,AdSa2,AdSa3,AdSa4,AdSa5,AdSa6,AdSa7,AdSa8,AdSa9,AdSa10,AdSa11,AdSa12,AdSa13,AdSa14,AdSa15,MaSa1,MaSa2,MaSa3,MaSa4,MaSa5,MaSa6,MaSa7,MaSa8,MaSa9,MaSa10,MaSa11,MaSa12,MaSa13,MaSa14,MaSa15,OaSa1,OaSa2,OaSa3,OaSa4,OaSa5,OaSa6,OaSa7,OaSa8,OaSa9,OaSa10,OaSa11,OaSa12,OaSa13,OaSa14,OaSa15
K03298,108.3908348,147.7712046,130.3136091,55.05096417,63.97469584,70.91193398,50.46482155,97.58528234,514.4414125,80.73309882,131.456167,50.67620077,74.29653532,58.24953888,44.44033093,325.4675042,113.1933551,329.9231296,346.8388527,711.1701907,343.553281,426.7847566,95.51115769,291.5998135,371.8640387,415.6733177,381.5519264,86.82520889,752.389704,351.5596527,424.6615489,147.854317,386.791365,143.3772204,194.5910076,284.5125615,108.8828409,44.61554167,46.70069028,348.0203737,185.0018776,292.3332503,214.414509,175.0653282,175.1056705
K03299,1235.948965,1184.688894,1230.25397,1560.54646,931.1507792,1174.543844,820.7793024,1067.142442,1181.69526,1196.430561,1063.832905,1136.681303,1064.181909,1278.529824,1011.474554,1252.071032,1562.114344,1453.249153,2867.669564,2594.390506,3053.663937,2632.328193,1541.065148,1764.91952,2505.992655,1751.48028,2333.92276,1015.676168,3131.171617,1823.465896,1509.215408,1853.06391,1861.191925,1714.018522,2592.84943,1917.885603,2065.753528,2227.746382,1453.449402,1594.587173,2835.4771,2049.149422,1734.73563,2981.186374,2291.055492
K03300,617.733942,512.6557824,710.8402581,741.9491319,461.4701384,409.8921533,466.8104473,542.2010403,422.4826115,553.6918232,646.5544151,570.302463,366.9481615,510.9659624,610.10247,509.0722064,616.9813765,979.1847798,540.4336289,679.6139038,948.9857149,604.5976815,796.9712771,1105.453111,1276.94047,928.9538256,719.7683136,730.0401724,912.2323193,757.3139894,838.2054155,686.2718502,648.6679717,1100.820522,800.9074772,760.2561854,803.9740906,1460.060908,828.079355,458.4619807,1247.470978,1077.572073,902.7247356,1282.853875,972.6378337
K03301,35.1336827,72.54867683,1.753590508,38.56722328,48.92613594,52.13616253,31.45517528,82.3492838,527.0068762,68.21039582,37.51586741,38.06989866,42.23272577,66.20417356,81.60822297,171.7666552,45.67309261,136.4657991,31.38774996,98.98475864,166.3758824,52.08825805,16.84057221,59.9348889,44.66184351,258.1801424,119.656584,59.28836527,39.31971397,17.96860968,210.8277269,69.1023416,143.5799811,31.28338323,45.22758601,116.0024367,88.6985769,35.82273818,50.78704202,118.7083788,51.74106817,15.88996493,85.07693666,36.49218704,192.2203957
K03303,3517.664803,3775.444882,4305.991542,3250.402084,2538.746108,2435.055986,2811.057254,2878.475307,3431.91654,3139.115805,3314.524935,3270.338846,4178.155417,4008.291999,3532.696358,4032.11386,4952.82521,5457.985017,5483.397226,4789.274257,6181.381594,7713.320362,5361.130441,6880.521614,6735.421736,4605.398488,5969.781703,6393.50336,4337.286021,4010.831534,4755.276003,5040.375928,3495.668204,5455.617683,4384.396753,5206.956481,5696.37063,6718.528166,3968.382142,3349.156904,5344.986442,5001.178378,3766.576023,6843.729442,7158.675652
K03304,45.105932,91.41371992,105.8747592,42.46756077,41.40259297,72.64494803,67.52549446,41.95784868,155.0921526,13.56974059,71.91371504,48.19691317,25.5432843,24.04067677,44.56053345,179.5935937,112.2974858,133.9320276,115.82801,362.7004803,63.8838645,94.91847269,53.20280593,65.53602992,48.60479196,195.9102742,140.0309511,35.71129473,186.3606746,104.9636858,296.1689322,86.74727609,224.8461684,44.02770348,78.52239554,100.6966949,62.93063479,57.07775987,53.54501025,195.4090049,107.0538957,107.3391615,164.7209081,139.0192128,201.3698715
K03305,9557.106157,11438.85619,5355.325042,9169.539645,13017.30712,12974.83922,12254.38549,12118.34188,12001.94199,12055.95203,9516.803133,10834.63435,11444.96117,13134.29261,13012.79822,8743.206254,9671.351918,10441.61628,8377.910427,7611.098498,7837.511464,6030.26436,9447.629965,8439.092202,6920.518999,8139.943188,8611.376472,7809.470183,5238.813915,6929.598649,6101.923999,8569.175123,6548.173519,6958.079518,7018.097455,10049.49739,9556.655029,6272.187996,10734.08253,5789.492694,6617.441873,6536.182388,7837.436277,6937.622754,6981.95831
K03306,4386.678433,5436.510832,2810.240054,4444.136012,6264.525599,5705.245642,6240.563777,6109.220751,6444.684646,6370.524499,4743.593261,5329.066638,6085.591626,7154.19421,7208.203844,4722.741492,6833.909561,7772.439839,7032.372266,5508.032054,7352.217014,7735.581823,6455.632813,7834.202067,6534.904071,5278.032023,6768.975102,7534.168751,4352.433427,3381.01744,4513.41729,5993.155609,4115.000079,5647.616894,4097.010705,5772.291136,6698.410466,6032.463656,6464.990703,3058.637081,6038.497563,4644.62012,4771.846531,7164.517123,7258.31575
K03307,1317.248054,1425.846807,1389.80888,1106.929184,1238.550702,1603.529008,1280.381393,1364.503806,1521.760635,1476.313206,1732.133749,1587.413541,2230.846228,2340.026858,2260.022201,1636.52299,2529.789514,3569.512729,3058.47024,2408.77987,4059.250031,4472.308383,3241.68806,4093.217861,4351.134555,1965.623215,3504.241481,3502.750487,2673.784705,2431.704051,2481.380508,3020.885948,2377.889721,4437.861426,1855.219757,3109.732977,2991.144958,4528.750131,1697.974672,2933.436596,3336.956503,2677.091271,2307.230884,3840.391121,4850.97827
K03308,3709.391216,4169.19637,4401.444681,3886.081428,2647.965557,3205.107356,2966.166609,3395.185258,3692.260267,3479.61337,3994.503372,3769.965068,4334.699816,4414.689242,3994.520915,4367.117459,5969.355743,4353.446812,8541.930858,5075.898256,9162.251991,8947.419025,5253.608732,5784.221855,7621.259965,5563.734904,6563.60168,6228.904922,5396.338719,5549.360861,4802.03926,6307.338892,4485.678895,7571.763274,6066.763753,4512.252077,7311.876555,8166.045735,4088.776306,5990.098309,7466.249883,6301.763314,5476.817756,7205.322263,8054.488647
K03310,8114.236986,10122.93709,8745.335083,7960.68501,6893.786893,6478.695134,7667.307022,7631.469084,9093.357885,8018.714695,8947.546188,7780.332784,9530.830118,10080.53102,10115.11278,8798.091448,12708.49247,12146.39183,12374.49063,9226.67785,12976.73751,16342.86394,9549.494384,13090.18546,12210.4421,9523.811327,11039.494,12605.7641,9477.275417,8166.046694,8740.797497,11798.54381,9260.534309,12373.27104,10771.95898,8851.889968,13455.00842,13788.99361,10747.14865,7139.808136,13166.35265,10775.85193,8892.648417,14563.88309,14947.66263
K03311,3643.522386,4356.098312,3041.55351,2760.426009,3124.263212,3022.823721,3738.721901,4385.347586,4907.391379,4403.477602,3542.883941,3317.836438,3492.294097,4476.367417,3909.423982,3672.094049,5942.871926,5383.225432,5010.91966,3584.158388,4816.03137,5000.214228,3879.87975,3907.213314,3878.044463,3737.381516,3902.280454,4820.4247,3358.438356,3434.556781,3568.022822,4023.60372,3071.322037,4179.436156,4270.407754,2437.919025,5573.238205,4748.191383,5620.78178,2139.208927,5564.737752,4018.879327,3215.378965,5884.769218,4701.296346
K03312,3074.541506,3418.078002,3679.876156,2954.807254,2434.090023,2319.413246,2419.045449,2720.309623,2046.768963,2687.554418,2988.057672,3103.464485,3651.574107,3665.600459,3850.127635,3462.61121,4373.833713,4369.743839,5197.827876,3308.929259,6221.606524,6331.371795,4691.337433,4991.883074,5682.970755,3550.414929,4839.813605,4531.535282,3371.211926,3142.193903,3652.590496,4759.26253,3249.497179,5083.38276,4426.013845,3859.66344,4995.757437,6564.369829,3724.946145,3217.637487,5079.807021,4093.838922,3360.934075,6923.646014,5990.262226
K03313,6137.793759,6996.349734,4945.079898,5355.276065,6387.105347,5901.182286,5976.912233,5812.103951,6812.95623,6596.160881,5769.460993,5640.53728,6305.807126,6935.370622,6977.537907,5274.834251,7094.332634,7080.139711,7404.099403,4840.385718,7503.979285,7285.473965,5846.739348,6246.192495,6242.436091,5743.72867,6601.4031,5712.885487,3403.993965,4415.369315,4374.550361,6387.96529,3844.400664,5479.870911,4926.739249,5729.874184,7110.568893,6618.986504,6484.788879,3541.393278,5893.641196,5576.978814,5507.602334,6772.802962,6093.016215
K03314,472.6732173,501.9835032,445.1647505,433.1869221,307.304261,374.2771449,450.4349674,528.2262106,457.1930077,507.2648154,383.7329326,562.3765182,396.7971118,682.9333577,621.3515877,454.5379401,931.4153305,206.3495077,1733.962288,729.5223737,1950.981403,1904.875605,979.7814934,636.3224518,1183.906419,933.1757798,1091.247109,1041.665933,522.2093433,653.1933036,447.178356,755.2266959,336.9554834,684.2226964,941.5065299,435.2276703,874.0281091,1246.836623,535.6651732,262.9316455,1270.786758,791.6517039,503.1744062,1136.804351,1064.09122
K03315,1787.57648,2200.937002,2651.026536,1983.914832,1111.85134,852.3250864,943.0599663,1018.516487,2143.641473,974.2876226,2297.294544,1399.054367,2397.26105,1834.555065,1952.869448,2963.873619,2319.508388,2351.131293,1604.531385,2533.526098,2146.86923,2635.845181,1917.459836,3166.794981,3127.840598,2413.707842,2698.729474,2528.717163,2106.916428,2938.842317,2783.646011,2616.23752,1618.815658,4337.287185,1961.048788,1857.628459,2629.37166,2753.137224,1991.422975,2605.766439,2206.599157,2485.159871,2108.622112,2544.569655,2532.513922
K03316,2989.007199,3425.202733,1492.399705,3128.961654,4885.616576,5574.058921,5489.674456,6663.738319,4579.776367,6589.635464,2372.897343,4088.055049,3991.960477,4870.349208,4922.245431,3104.002045,4637.232776,5418.260407,4659.961948,3858.152161,5542.413835,4990.394914,5276.812211,4510.120971,3421.713787,2965.17565,3946.884977,5856.533596,2969.849671,2342.020692,2427.377457,4298.690384,2712.00104,3817.26739,3555.935045,4414.455931,4495.668595,5870.281894,4063.630864,1394.201383,4164.732752,3117.010421,2783.983081,4844.901297,4074.002926
K03317,836.688803,956.917814,830.5812904,943.7933634,554.4147602,542.887993,607.4181293,841.7581493,1575.393103,633.0098496,741.4273297,745.583751,616.9634632,1017.557944,668.7179409,1201.405829,1403.767118,830.5347298,2051.314121,1339.618817,2129.544698,2360.333471,1171.409405,1104.168972,1489.494801,1655.991885,1523.675557,1416.38004,1366.245801,1433.359362,943.6247162,1030.475925,737.7055265,1108.162897,987.5696306,727.9659382,1227.674851,1425.3009,816.9261594,596.7162838,1639.440498,1105.930104,805.1120427,1739.805645,1792.434208
K03319,1186.856181,1321.398705,1328.105601,1915.951094,1371.499989,1189.225068,1363.320835,1413.296751,1468.646364,1278.233512,1290.991156,1350.987438,2312.044973,2131.330619,1866.45751,1710.44305,1977.263047,2559.232332,2628.502133,2861.447194,3165.932935,2524.269099,2259.467942,3350.867562,2544.33073,2581.609145,2535.96084,2937.202198,1374.340304,1648.991999,2025.199381,1992.172416,1452.745233,2405.060983,1742.395408,2338.03803,1983.13668,3208.304123,2178.862911,1169.689612,2403.391055,1987.52924,1404.578639,3180.114461,2692.694258
K03320,1692.189613,1622.864351,1159.043576,2244.510534,3142.286032,3918.60164,3751.512728,3039.333481,2026.679975,3662.339805,1703.77525,3444.942767,3158.727861,3004.441232,2421.23531,2021.015935,2375.162003,3154.182176,3719.540326,3519.198478,4233.423939,3994.741547,3973.348497,3007.566716,2674.692285,2343.614683,3048.789459,4044.356771,2263.166391,1638.795209,2255.282584,3029.299032,3803.839161,3035.212897,1815.511901,4387.217061,2920.118396,4378.524098,2629.398763,1512.261289,3941.840565,2451.191017,1871.497337,3751.474886,4545.066681
K03321,4232.797163,3344.352935,4330.192261,3704.625506,2623.513803,2806.176677,3083.654063,3569.955938,2443.297067,2980.649599,3364.580743,2942.68443,3142.523898,2368.23949,2191.958535,3518.591009,2820.995825,3872.944716,2868.001476,3820.630226,3490.165348,4123.575627,3506.178511,3608.621775,4057.017391,3403.180671,3440.403322,4266.930043,2781.090192,3471.550005,4003.920264,3816.357221,3762.722747,3894.55953,2702.071348,3707.600912,3654.399952,4301.610769,2953.402778,4108.112178,3527.071727,4003.902142,3775.022196,4613.992619,5252.427798
K03322,1746.898773,2458.169662,708.383514,1634.767334,3292.586149,3479.915195,3242.823452,2668.540052,3122.640059,3439.894409,2189.716723,2940.386922,2972.536063,3308.751684,3334.903974,1348.788389,2265.175576,3039.888528,1784.061344,1655.56432,1874.209933,1346.498865,2344.393324,1585.258376,1229.540644,1042.776498,1687.580558,2078.477102,1058.295655,740.2322864,1031.892487,1965.936046,1708.013766,1330.919656,1330.662686,2576.868088,2145.229451,1329.700545,2755.427012,732.5571958,1728.029286,1145.616178,1537.23644,1621.921879,1578.778792
K03324,4254.192267,3409.476019,4790.419787,4090.990116,1912.792299,1674.080868,1973.684077,1718.733237,1659.529526,1645.982242,4175.351211,2572.989568,3033.127912,1981.272092,2057.789252,3588.538785,1974.767925,2376.233242,2079.151766,3035.350234,2103.165473,1997.056648,1779.08818,2539.801712,3427.729203,2991.872723,2319.721009,2463.046688,2647.723416,4174.694499,3907.710877,3148.19584,3215.596332,4032.489732,2875.974529,2532.603456,3052.98624,2738.973076,3218.13256,5144.338949,2890.301157,3914.541899,3683.395564,2528.587389,2643.875061
K03325,2478.763224,2462.61561,1341.00179,2197.844916,4295.654318,4866.871128,4442.488846,3985.015252,2030.521066,4075.004469,2487.628924,3788.717503,4046.879173,4393.930134,3733.604265,2276.24718,3030.318214,3278.006908,3605.735733,3091.12381,4896.218317,4693.370954,4800.15237,4173.205677,3449.544197,2509.146499,2993.698967,4283.32891,1811.870572,1249.118247,1772.195627,3814.841667,3314.418108,4215.995215,1949.93809,4575.364693,3523.323315,5057.730625,3381.408964,1245.279905,4540.671553,3014.071802,2101.681889,4524.254133,5061.070951
K03326,429.2843258,380.1081423,555.0431893,405.60231,239.1999285,221.1353181,245.818107,294.7138555,672.1219537,327.8344666,366.9566941,301.7589243,251.7296388,387.045621,196.7565256,632.2203788,510.2302625,295.3087063,985.8023153,379.352416,1050.32116,621.6003396,332.6588642,318.9094293,793.3267615,701.7082731,565.4601627,335.2889522,391.2482827,314.9250382,550.6437576,632.9715567,498.4056142,462.8185302,603.4336487,275.0610569,652.0695606,877.3160246,482.4611783,369.5405488,819.726195,606.5926808,472.293642,983.6593518,649.8381242
K03327,10623.52882,10145.184,9275.702383,8547.136023,7555.263957,6932.448927,7200.327691,7384.872623,8306.294159,7783.124379,8269.394369,7440.688781,8082.649036,8364.452126,7788.602578,7845.383044,7722.540275,7121.273955,9287.00287,6441.737233,9979.000569,9622.474245,7459.376541,7538.494764,9113.73229,8290.040667,8479.609493,8251.961439,4537.281492,6602.662782,7640.283055,8277.402315,5661.097925,8084.245884,7578.643283,6691.140686,10016.48244,8613.197088,9393.628513,6273.501698,8485.445775,9138.98924,7390.91655,7799.393458,8106.912735
K03328,406.456411,557.0118907,519.4192778,592.2389496,494.6218076,558.0134874,508.2499406,478.5144218,598.9196159,638.6110548,663.9925222,573.7131732,286.7828123,510.8167452,323.7565649,672.5499764,682.4890054,225.252897,437.8621805,682.9181894,361.121098,188.4207082,360.3099778,340.4699203,520.5455479,516.5449257,556.9941111,578.2823574,1255.431189,865.8900028,840.9449955,578.3442775,475.8336705,577.7357399,649.8315041,485.7152879,522.9107427,342.2258735,366.8918926,706.4790542,613.5540394,433.9300215,827.6315486,389.8516672,419.8598139
K03330,0,19.23604407,9.45374119,3.957536514,3.736775032,0,0,4.816793787,0,0,9.759955067,17.38669662,0,0.598495571,0,0.655002985,6.481719775,8.008443143,5.163243023,38.06086185,0,3.730833366,2.425830592,12.47859439,2.624095223,1.455469471,10.90548059,0,20.39557739,74.44658412,76.70503994,73.54898317,6.32198588,127.1911709,27.60849822,70.47211534,2.115924148,8.931889689,10.62686862,365.6034487,2.231031514,19.91337996,74.66866411,1.626517572,2.515978403
K03332,995.8144891,834.541055,819.3622021,1084.795521,531.6469017,499.9818418,484.7530024,492.8732407,1448.038876,673.8895555,924.3757728,657.5845965,541.9095225,574.8951973,339.8931928,1341.820196,817.6073525,1539.101438,1653.368512,1674.115405,945.3452597,937.8428919,907.3125444,806.8434039,1436.446507,1965.66012,1394.886176,377.322555,2027.923193,2713.936308,1086.905015,875.2446407,1344.207994,977.9786972,1843.112158,1250.411869,1164.670165,1032.143681,730.0549901,1111.727102,832.9768476,1429.963091,1306.590499,990.6362076,1042.497945
K03333,294.1206092,443.7430565,209.2270714,265.226545,481.8685511,487.9347879,665.0064497,743.1424071,522.1163004,665.85346,274.6298237,507.6308608,427.2293602,672.5557276,776.0150673,302.1775259,771.9610429,731.9714484,661.182285,489.0423138,548.3832757,763.3041257,397.9694344,670.5392431,430.1136988,483.021887,558.5843985,694.9093079,298.6214166,253.3735819,247.7981769,460.9063511,677.6003261,318.284692,170.7151452,364.7292644,418.3345591,771.5833436,231.9699432,138.5486413,520.9465695,322.0071018,284.3726894,961.5308683,936.7242897
K03335,253.2197881,399.8409499,409.6147021,285.5583276,261.6255483,332.9866772,269.3374881,368.2314375,652.2866566,332.8018219,196.6810993,299.0850462,261.8365663,486.5125555,421.6947094,431.6222977,636.818854,1010.779237,1429.762001,846.7028579,1119.821393,1198.770576,817.3459675,1052.15033,1074.124748,912.2017662,1064.266813,384.6864107,965.650159,480.3563501,477.4357828,591.8942546,743.474918,762.5845395,955.2920524,411.8815167,798.5404888,727.2331685,294.5507967,358.7183836,805.9655216,653.09319,551.3794652,1067.225657,893.7610098
K03336,334.5020337,477.9389606,482.6658278,323.562167,355.1080571,289.4559025,258.8509261,430.3496518,649.8623728,468.0807401,355.6584885,437.078188,248.6409603,575.300199,358.9644402,458.1943028,641.6140068,757.620819,1541.255604,815.953591,2031.017096,1038.911215,612.111304,808.3797219,1125.015307,973.0638761,980.067041,448.7030292,1049.174519,496.2478828,588.6937464,686.5367985,681.3708079,1346.838168,1462.984632,455.9348214,744.9701589,1023.997486,555.5135584,356.0229342,1053.894653,925.1683286,683.2503636,1030.622701,990.3111451
K03337,345.2039779,400.2668029,382.3065734,323.784775,319.92323,388.6700118,228.09883,468.4970616,610.6643141,486.5317546,223.5592811,419.6544972,331.0396481,580.1122702,443.6999068,430.3925386,825.8331354,565.9437939,1869.982981,636.6536618,1649.757744,1034.713697,495.5244549,763.2805222,1596.436725,970.3460931,1220.083146,453.4071556,807.2668981,364.5350143,408.0931112,744.2534267,489.3327694,838.4314992,1103.182132,405.3893176,772.5011316,783.9255387,361.9784025,351.7328293,1400.869496,882.6091299,598.4566724,1105.144837,842.6413188
K03338,340.9498647,392.8893477,378.8206797,369.3870314,371.8126933,455.419505,322.8744056,416.5689882,632.2145967,453.4890584,254.7196321,433.2501803,221.7234564,510.5307757,411.4568299,407.8694139,717.7464548,517.8878444,1877.050695,638.3716919,1629.631392,1201.645283,542.6925546,764.2482617,1313.91734,1103.539541,1166.169657,399.3110149,897.451217,590.0894477,441.1935387,546.6095566,617.1741119,813.754332,1115.859134,507.0590848,635.8181221,711.6272207,337.6329276,269.6980642,1230.75978,827.5225489,456.6447664,959.6284594,864.5772725
K03339,8.97318036,24.82998263,37.29877014,11.56520835,3.305207348,14.66797372,16.19939391,32.2605086,8.824686164,17.96663483,33.78057795,24.07465885,8.23947423,23.22715486,22.51365017,89.7069468,190.7600543,230.6398225,36.42213499,85.7932141,40.93673175,86.10063972,68.15056041,73.7788986,231.9218943,30.48220258,55.55299854,163.6054512,173.4170546,96.70989599,96.20367898,113.8035742,71.94610987,59.27409885,99.94555943,74.10890098,29.82051321,211.4750791,40.40941482,16.30360021,174.8447678,62.17646971,47.76163851,185.4803794,200.3989392
K03340,2907.603064,1683.237017,3137.658126,2318.646003,757.2777905,645.5599906,733.1841015,569.9455021,542.2436221,695.5573074,1780.560214,835.4457372,990.5671602,388.2359106,270.482417,1618.4761,781.8660577,1161.585848,1291.156478,1568.359831,751.6050181,1219.471198,752.9348966,650.2265735,1630.616802,1373.857548,1098.366252,835.0079937,1545.23972,2128.142867,2028.333472,1610.189699,1834.375502,1372.949643,1624.461703,1119.43389,1498.504469,1351.900243,1186.208579,2370.065172,1289.867726,2212.732434,2054.386557,1788.475211,1641.217476
